Plant_ID,Plant_Type,Leaf_Color,Leaf_Spot_Size,Humidity,Temperature,Disease_Status
PLANT_2461,Corn,Brown,2.71,61.0,25.88,Healthy
PLANT_2462,Corn,Yellow,1.52,78.32,26.79,Mild Infection
PLANT_2463,Tomato,Brown,6.63,35.65,18.29,Mild Infection
PLANT_2464,Potato,Green,7.36,37.09,21.71,Healthy
PLANT_2465,Corn,Green,2.24,62.12,29.75,Healthy
PLANT_2466,Corn,Green,5.69,71.09,32.03,Severe Infection
PLANT_2467,Tomato,Brown,6.98,46.89,18.46,Healthy
PLANT_2468,Corn,Yellow,2.98,34.03,18.62,Healthy
PLANT_2469,Wheat,Brown,8.94,78.83,34.9,Healthy
PLANT_2470,Potato,Yellow,3.14,60.09,22.54,Healthy
PLANT_2471,Wheat,Brown,2.19,40.96,21.06,Mild Infection
PLANT_2472,Rice,Brown,3.1,38.57,20.11,Mild Infection
PLANT_2473,Potato,Yellow,8.73,50.54,25.82,Healthy
PLANT_2474,Wheat,Brown,5.37,82.28,32.37,Healthy
PLANT_2475,Potato,Yellow,1.41,35.61,27.81,Healthy
PLANT_2476,Potato,Yellow,3.6,73.0,25.76,Mild Infection
PLANT_2477,Tomato,Yellow,6.82,42.46,22.96,Healthy
PLANT_2478,Corn,Green,1.82,54.74,21.8,Healthy
PLANT_2479,Corn,Brown,2.91,45.57,30.16,Severe Infection
PLANT_2480,Corn,Green,2.95,81.25,17.81,Healthy
PLANT_2481,Wheat,Green,8.31,57.17,32.9,Healthy
PLANT_2482,Wheat,Yellow,2.13,44.11,23.81,Mild Infection
PLANT_2483,Wheat,Green,9.63,64.45,16.44,Severe Infection
PLANT_2484,Wheat,Yellow,6.96,64.3,23.36,Healthy
PLANT_2485,Potato,Green,1.9,64.39,17.07,Severe Infection
PLANT_2486,Corn,Brown,7.06,51.98,27.96,Mild Infection
PLANT_2487,Rice,Green,0.72,79.7,16.96,Healthy
PLANT_2488,Tomato,Brown,6.46,73.08,31.87,Healthy
PLANT_2489,Corn,Yellow,4.86,62.46,26.19,Mild Infection
PLANT_2490,Tomato,Yellow,0.37,44.76,19.51,Healthy
PLANT_2491,Rice,Green,7.09,52.38,19.24,Mild Infection
PLANT_2492,Tomato,Green,9.97,81.43,26.95,Healthy
PLANT_2493,Potato,Brown,0.23,30.9,34.26,Healthy
PLANT_2494,Tomato,Green,1.3,44.5,27.55,Healthy
PLANT_2495,Tomato,Yellow,8.2,48.83,34.45,Mild Infection
PLANT_2496,Rice,Green,9.1,52.27,29.9,Healthy
PLANT_2497,Wheat,Brown,7.1,75.4,31.62,Mild Infection
PLANT_2498,Wheat,Green,9.53,47.66,23.76,Healthy
PLANT_2499,Rice,Brown,6.77,73.22,18.53,Mild Infection
PLANT_2500,Potato,Yellow,9.0,72.87,27.76,Mild Infection
